cds,rtype,schoolname,districtname,countyname,charter_flag,coe_flag,dass_flag,studentgroup,currprogressed,currmaintainPL4,currmaintainOth,currdeclined,currprogressed_Alternate,currmaintainPL3_Alternate,currnotprognotmain_Alternate,curr95,currnumer,currdenom,currstatus,priorprogressed,priormaintainPL4,priormaintainOth,priordeclined,priorprogressed_Alternate,priormaintainPL3_Alternate,priornotprognotmain_Alternate,prior95,priornumer,priordenom,priorstatus,change,statuslevel,changelevel,color,ImageURL,box,currnsizemet,priornsizemet,accountabilitymet,indicator,reportingyear
30666476119556,S,Parkview,Placentia-Yorba Linda Unified,Orange,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666476119556,S,Parkview,Placentia-Yorba Linda Unified,Orange,,,,Long-Term English Learner,,,,,,,,0,,0,,,,,,,,,0,,0,,,0,0,,,0,N,N,,ELPI,2024
30666700000000,D,,Santa Ana Unified,Orange,,,,English Learner,4023,174,3750,3158,45,15,68,0,4257,11233,37.9,5572,147,3852,2609,36,54,84,0,5809,12354,47,-9.1,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
30666700000000,D,,Santa Ana Unified,Orange,,,,Long-Term English Learner,1427,129,1277,1511,14,7,21,6,1577,4392,35.9,1990,100,1374,1148,11,21,36,0,2122,4680,45.3,-9.4,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
30666700101626,S,Edward B. Cole Academy,Santa Ana Unified,Orange,Y,,,English Learner,69,3,63,42,0,0,0,0,72,177,40.7,97,2,46,30,0,0,0,0,99,175,56.6,-15.9,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666700106567,S,Nova Academy Early College High,Santa Ana Unified,Orange,Y,,,English Learner,28,7,16,8,0,0,0,1,35,60,58.3,28,10,12,6,0,0,0,0,38,56,67.9,-9.5,4,2,3,https://i.imgur.com/rZPpjuJ.png,70,Y,Y,Y,ELPI,2024
30666700106567,S,Nova Academy Early College High,Santa Ana Unified,Orange,Y,,,Long-Term English Learner,24,7,8,8,0,0,0,1,31,48,64.6,27,10,10,6,0,0,0,0,37,53,69.8,-5.2,4,2,3,https://i.imgur.com/rZPpjuJ.png,70,Y,Y,Y,ELPI,2024
30666700108365,S,Segerstrom High,Santa Ana Unified,Orange,,,,English Learner,97,5,72,85,0,0,0,0,102,259,39.4,123,9,66,69,0,0,3,0,132,270,48.9,-9.5,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
30666700108365,S,Segerstrom High,Santa Ana Unified,Orange,,,,Long-Term English Learner,86,5,68,83,0,0,0,0,91,242,37.6,115,8,61,68,0,0,3,0,123,255,48.2,-10.6,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666700108373,S,Manuel Esqueda Elementary,Santa Ana Unified,Orange,,,,English Learner,163,5,107,56,1,0,0,0,169,332,50.9,161,8,117,76,0,0,1,0,169,363,46.6,4.3,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666700108373,S,Manuel Esqueda Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,26,3,29,23,1,0,0,0,30,82,36.6,51,5,24,9,0,0,1,0,56,90,62.2,-25.6,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666700109066,S,Orange County Educational Arts Academy,Santa Ana Unified,Orange,Y,,,English Learner,86,8,49,48,0,0,0,0,94,191,49.2,76,16,61,46,0,0,0,0,92,199,46.2,3,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666700109066,S,Orange County Educational Arts Academy,Santa Ana Unified,Orange,Y,,,Long-Term English Learner,14,4,8,3,0,0,0,0,18,29,62.1,14,5,8,1,0,0,0,0,19,28,67.9,-5.8,4,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666700114736,S,Hector G. Godinez,Santa Ana Unified,Orange,,,,English Learner,89,14,78,90,0,0,2,0,103,273,37.7,140,11,74,65,1,2,3,0,154,296,52,-14.3,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666700114736,S,Hector G. Godinez,Santa Ana Unified,Orange,,,,Long-Term English Learner,83,14,72,89,0,0,2,0,97,260,37.3,132,11,70,64,1,2,3,0,146,283,51.6,-14.3,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666700116582,S,Heroes Elementary,Santa Ana Unified,Orange,,,,English Learner,53,0,52,41,2,0,0,0,55,148,37.2,106,1,46,22,0,0,2,0,107,177,60.5,-23.3,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666700135897,S,Advanced Learning Academy,Santa Ana Unified,Orange,Y,,,English Learner,26,4,23,19,0,0,0,0,30,72,41.7,42,7,20,22,0,0,0,0,49,91,53.8,-12.2,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666700135897,S,Advanced Learning Academy,Santa Ana Unified,Orange,Y,,,Long-Term English Learner,13,4,17,15,0,0,0,0,17,49,34.7,26,5,17,16,0,0,0,0,31,64,48.4,-13.7,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666703030475,S,Cesar E. Chavez High,Santa Ana Unified,Orange,,,Y,English Learner,29,2,45,53,0,0,0,30,31,159,19.5,25,1,31,53,0,0,0,10,26,120,21.7,-2.2,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
30666703030475,S,Cesar E. Chavez High,Santa Ana Unified,Orange,,,Y,Long-Term English Learner,29,2,38,52,0,0,0,28,31,149,20.8,22,1,27,53,0,0,0,10,23,113,20.4,0.5,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
30666703030491,S,Century High,Santa Ana Unified,Orange,,,,English Learner,85,3,193,168,0,0,3,23,88,475,18.5,193,13,182,105,2,1,5,0,209,501,41.7,-23.2,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666703030491,S,Century High,Santa Ana Unified,Orange,,,,Long-Term English Learner,71,2,111,161,0,0,3,22,73,370,19.7,172,11,115,101,2,1,5,0,186,407,45.7,-26,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666703030608,S,Middle College High,Santa Ana Unified,Orange,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666703030608,S,Middle College High,Santa Ana Unified,Orange,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666703034998,S,Lorin Griset Academy,Santa Ana Unified,Orange,,,Y,English Learner,18,1,16,35,0,0,0,52,19,122,15.6,8,0,36,34,0,0,0,54,8,132,6.1,9.5,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
30666703034998,S,Lorin Griset Academy,Santa Ana Unified,Orange,,,Y,Long-Term English Learner,18,1,14,35,0,0,0,47,19,115,16.5,8,0,31,34,0,0,0,53,8,126,6.3,10.2,1,5,3,https://i.imgur.com/rZPpjuJ.png,250,Y,Y,Y,ELPI,2024
30666703035821,S,Saddleback High,Santa Ana Unified,Orange,,,,English Learner,145,7,135,76,3,0,1,0,155,367,42.2,141,7,142,97,0,0,0,0,148,387,38.2,4,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
30666703035821,S,Saddleback High,Santa Ana Unified,Orange,,,,Long-Term English Learner,130,7,99,73,3,0,1,0,140,313,44.7,121,6,108,92,0,0,0,0,127,327,38.8,5.9,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
30666703036357,S,Santa Ana High,Santa Ana Unified,Orange,,,,English Learner,182,22,265,375,2,2,3,0,208,851,24.4,375,10,294,201,1,5,4,0,391,890,43.9,-19.5,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666703036357,S,Santa Ana High,Santa Ana Unified,Orange,,,,Long-Term English Learner,167,20,196,365,2,2,3,0,191,755,25.3,338,9,224,197,1,5,4,0,353,778,45.4,-20.1,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666703036456,S,Valley High,Santa Ana Unified,Orange,,,,English Learner,259,25,229,123,7,1,0,6,292,650,44.9,287,12,269,149,0,1,6,0,300,724,41.4,3.5,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
30666703036456,S,Valley High,Santa Ana Unified,Orange,,,,Long-Term English Learner,218,22,148,117,7,1,0,9,248,522,47.5,236,11,185,140,0,1,6,0,248,579,42.8,4.7,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666706030209,S,Adams Elementary,Santa Ana Unified,Orange,,,,English Learner,62,1,38,11,0,0,1,0,63,113,55.8,57,1,42,37,0,1,1,0,59,139,42.4,13.3,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
30666706030217,S,Andrew Jackson Elementary,Santa Ana Unified,Orange,,,,English Learner,83,3,52,29,2,4,3,0,92,176,52.3,115,1,63,44,1,6,4,0,123,234,52.6,-0.3,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
30666706030225,S,Carl Harvey Elementary,Santa Ana Unified,Orange,,,,English Learner,65,0,33,16,0,0,0,0,65,114,57,48,0,49,37,2,4,0,0,54,140,38.6,18.4,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
30666706030233,S,Diamond Elementary,Santa Ana Unified,Orange,,,,English Learner,76,3,37,19,0,0,0,0,79,135,58.5,94,0,42,29,1,0,5,0,95,171,55.6,3,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
30666706030241,S,Thomas A. Edison Elementary,Santa Ana Unified,Orange,,,,English Learner,58,1,46,24,0,0,5,0,59,134,44,73,1,47,25,0,1,3,0,75,150,50,-6,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
30666706030266,S,Fremont Elementary,Santa Ana Unified,Orange,,,,English Learner,66,0,45,25,0,0,0,0,66,136,48.5,68,0,39,45,0,0,0,0,68,152,44.7,3.8,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666706030282,S,Jefferson Elementary,Santa Ana Unified,Orange,,,,English Learner,63,1,74,53,3,0,0,0,67,194,34.5,87,3,66,42,1,0,1,0,91,200,45.5,-11,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706030308,S,Abraham Lincoln Elementary,Santa Ana Unified,Orange,,,,English Learner,85,0,73,63,3,0,3,0,88,227,38.8,137,0,85,33,2,0,3,0,139,260,53.5,-14.7,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706030316,S,Lowell Elementary,Santa Ana Unified,Orange,,,,English Learner,99,3,72,40,1,0,3,0,103,218,47.2,91,4,71,56,0,7,4,0,102,233,43.8,3.5,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666706030324,S,Madison Elementary,Santa Ana Unified,Orange,,,,English Learner,170,0,104,59,1,0,3,0,171,337,50.7,168,1,114,89,1,2,4,0,172,379,45.4,5.4,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666706030324,S,Madison Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,,,,,,,,0,,6,,,,,,,,,0,,8,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666706030332,S,Martin Elementary,Santa Ana Unified,Orange,,,,English Learner,65,1,47,37,3,1,2,0,70,156,44.9,77,0,46,47,2,0,5,0,79,177,44.6,0.2,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
30666706030357,S,Monroe Elementary,Santa Ana Unified,Orange,,,,English Learner,42,0,39,17,0,0,0,0,42,98,42.9,32,0,38,33,0,0,0,0,32,103,31.1,11.8,2,5,3,https://i.imgur.com/rZPpjuJ.png,200,Y,Y,Y,ELPI,2024
30666706030365,S,Monte Vista Elementary,Santa Ana Unified,Orange,,,,English Learner,55,0,61,48,0,0,0,0,55,164,33.5,127,0,53,29,2,0,0,0,129,211,61.1,-27.6,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706030399,S,Roosevelt Walker Academy,Santa Ana Unified,Orange,,,,English Learner,98,1,101,70,3,0,5,0,102,278,36.7,134,2,103,86,1,1,3,0,138,330,41.8,-5.1,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
30666706030407,S,Santiago Elementary,Santa Ana Unified,Orange,,,,English Learner,78,4,43,46,0,0,0,0,82,171,48,64,1,53,54,0,0,0,0,65,172,37.8,10.2,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
30666706030407,S,Santiago Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,14,1,7,13,0,0,0,0,15,35,42.9,10,0,12,8,0,0,0,0,10,30,33.3,9.5,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
30666706030415,S,Sierra Preparatory Academy,Santa Ana Unified,Orange,,,,English Learner,65,2,113,135,0,3,0,0,70,318,22,136,1,122,66,3,3,1,0,143,332,43.1,-21.1,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706030415,S,Sierra Preparatory Academy,Santa Ana Unified,Orange,,,,Long-Term English Learner,25,1,36,69,0,3,0,0,29,134,21.6,64,1,53,33,3,2,1,0,70,157,44.6,-22.9,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706030431,S,Washington Elementary,Santa Ana Unified,Orange,,,,English Learner,51,0,40,70,0,0,4,0,51,165,30.9,67,1,64,58,0,0,1,0,68,191,35.6,-4.7,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
30666706030449,S,Wilson Elementary,Santa Ana Unified,Orange,,,,English Learner,73,0,59,32,1,0,0,0,74,165,44.8,116,1,62,14,1,0,0,0,118,194,60.8,-16,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706058978,S,Julia C. Lathrop Intermediate,Santa Ana Unified,Orange,,,,English Learner,109,1,101,68,0,1,0,0,111,280,39.6,130,0,105,51,1,4,1,0,135,292,46.2,-6.6,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
30666706058978,S,Julia C. Lathrop Intermediate,Santa Ana Unified,Orange,,,,Long-Term English Learner,86,0,58,40,0,0,0,0,86,184,46.7,102,0,68,37,1,3,1,0,106,212,50,-3.3,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
30666706058986,S,Gerald P. Carr Intermediate,Santa Ana Unified,Orange,,,,English Learner,103,17,114,97,1,0,2,0,121,334,36.2,163,14,104,62,0,6,1,0,183,350,52.3,-16.1,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706058986,S,Gerald P. Carr Intermediate,Santa Ana Unified,Orange,,,,Long-Term English Learner,75,16,59,67,0,0,1,0,91,218,41.7,118,11,68,41,0,4,0,0,133,242,55,-13.2,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706061741,S,McFadden Institute of Technology,Santa Ana Unified,Orange,,,,English Learner,104,6,132,99,1,1,2,0,112,345,32.5,110,0,119,99,1,1,3,0,112,333,33.6,-1.2,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
30666706061741,S,McFadden Institute of Technology,Santa Ana Unified,Orange,,,,Long-Term English Learner,53,3,48,47,0,0,1,0,56,152,36.8,52,0,47,51,0,1,2,0,53,153,34.6,2.2,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
30666706061758,S,Willard Intermediate,Santa Ana Unified,Orange,,,,English Learner,64,1,66,60,3,0,2,0,68,196,34.7,64,1,79,66,5,0,2,0,70,217,32.3,2.4,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
30666706061758,S,Willard Intermediate,Santa Ana Unified,Orange,,,,Long-Term English Learner,48,0,45,32,0,0,2,0,48,127,37.8,42,1,56,42,2,0,0,0,45,143,31.5,6.3,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
30666706071195,S,Taft Elementary,Santa Ana Unified,Orange,,,,English Learner,34,0,41,24,1,0,4,0,35,104,33.7,57,0,34,21,2,2,4,0,61,120,50.8,-17.2,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706071195,S,Taft Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,,,,,,,,0,,4,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666706095152,S,Franklin Elementary,Santa Ana Unified,Orange,,,,English Learner,46,0,41,47,0,0,1,0,46,135,34.1,83,1,46,14,1,0,0,0,85,145,58.6,-24.5,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706095152,S,Franklin Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666706098552,S,John Muir Fundamental Elementary,Santa Ana Unified,Orange,,,,English Learner,28,0,30,24,0,0,0,0,28,82,34.1,81,0,29,7,0,0,0,0,81,117,69.2,-35.1,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706098552,S,John Muir Fundamental Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666706099816,S,Greenville Fundamental Elementary,Santa Ana Unified,Orange,,,,English Learner,45,2,49,38,0,0,0,0,47,134,35.1,83,2,48,20,0,1,2,0,86,156,55.1,-20.1,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706102826,S,Douglas MacArthur Fundamental Intermediate,Santa Ana Unified,Orange,,,,English Learner,57,1,30,47,0,0,1,0,58,136,42.6,47,0,35,46,0,1,0,0,48,129,37.2,5.4,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
30666706102826,S,Douglas MacArthur Fundamental Intermediate,Santa Ana Unified,Orange,,,,Long-Term English Learner,49,1,19,19,0,0,1,0,50,89,56.2,36,0,24,27,0,0,0,0,36,87,41.4,14.8,4,5,5,https://i.imgur.com/3zBSYLM.png,100,Y,Y,Y,ELPI,2024
30666706107692,S,John F. Kennedy Elementary,Santa Ana Unified,Orange,,,,English Learner,78,0,75,38,2,0,0,0,80,193,41.5,138,1,68,20,0,1,0,0,140,228,61.4,-20,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706108484,S,Garfield Elementary,Santa Ana Unified,Orange,,,,English Learner,86,2,53,35,0,1,3,0,89,180,49.4,114,1,72,44,0,1,0,0,116,232,50,-0.6,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
30666706109904,S,Pio Pico Elementary,Santa Ana Unified,Orange,,,,English Learner,62,0,82,69,0,0,0,0,62,213,29.1,123,1,71,44,0,0,0,0,124,239,51.9,-22.8,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706109904,S,Pio Pico Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,2,0,6,4,0,0,0,0,2,12,16.7,,,,,,,,0,,2,,,1,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666706110175,S,George Washington Carver Elementary,Santa Ana Unified,Orange,,,,English Learner,55,0,50,57,1,0,4,0,56,167,33.5,121,0,35,18,0,0,1,0,121,175,69.1,-35.6,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706110183,S,Martin R. Heninger Elementary,Santa Ana Unified,Orange,,,,English Learner,131,4,132,106,0,0,0,0,135,373,36.2,244,3,109,62,0,0,0,0,247,418,59.1,-22.9,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706110183,S,Martin R. Heninger Elementary,Santa Ana Unified,Orange,,,,Long-Term English Learner,29,3,27,19,0,0,0,0,32,78,41,43,0,21,13,0,0,0,0,43,77,55.8,-14.8,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706113377,S,Martin Luther King Jr. Elementary,Santa Ana Unified,Orange,,,,English Learner,118,2,55,44,2,0,2,0,122,223,54.7,103,3,84,46,1,0,0,0,107,237,45.1,9.6,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666706114631,S,Wallace R. Davis Elementary,Santa Ana Unified,Orange,,,,English Learner,63,0,53,34,0,0,2,0,63,152,41.4,116,2,51,22,1,0,1,0,119,193,61.7,-20.2,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666706115133,S,REACH Academy,Santa Ana Unified,Orange,,,Y,English Learner,10,0,8,8,0,0,0,3,10,29,34.5,15,0,5,12,0,0,0,0,15,32,46.9,-12.4,1,1,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
30666706115133,S,REACH Academy,Santa Ana Unified,Orange,,,Y,Long-Term English Learner,10,0,8,7,0,0,0,3,10,28,35.7,14,0,5,12,0,0,0,1,14,32,43.8,-8,2,2,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
30666706115588,S,Raymond A. Villa Fundamental Intermediate,Santa Ana Unified,Orange,,,,English Learner,70,5,104,152,1,0,2,0,76,334,22.8,159,11,88,93,0,0,2,0,170,353,48.2,-25.4,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706115588,S,Raymond A. Villa Fundamental Intermediate,Santa Ana Unified,Orange,,,,Long-Term English Learner,50,5,59,107,0,0,2,0,55,223,24.7,117,8,58,52,0,0,2,0,125,237,52.7,-28.1,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
30666706115836,S,Romero-Cruz Academy,Santa Ana Unified,Orange,,,,English Learner,114,9,162,124,0,0,0,0,123,409,30.1,134,2,149,112,2,3,0,0,141,402,35.1,-5,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
30666706115836,S,Romero-Cruz Academy,Santa Ana Unified,Orange,,,,Long-Term English Learner,62,6,78,50,0,0,0,0,68,196,34.7,71,2,67,58,1,2,0,0,76,201,37.8,-3.1,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
30666706116917,S,Jim Thorpe Fundamental,Santa Ana Unified,Orange,,,,English Learner,51,2,33,26,0,0,0,0,53,112,47.3,90,0,22,20,0,0,0,0,90,132,68.2,-20.9,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
30666706117899,S,Gonzalo Felicitas Mendez Fundamental Intermediate,Santa Ana Unified,Orange,,,,English Learner,118,18,67,64,0,0,2,0,136,269,50.6,144,16,80,39,1,1,4,0,162,285,56.8,-6.3,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
30666706117899,S,Gonzalo Felicitas Mendez Fundamental Intermediate,Santa Ana Unified,Orange,,,,Long-Term English Learner,84,17,45,38,0,0,2,0,101,186,54.3,108,15,45,19,0,0,4,0,123,191,64.4,-10.1,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
30666706119127,S,El Sol Santa Ana Science and Arts Academy,Santa Ana Unified,Orange,Y,,,English Learner,106,2,61,42,0,0,0,0,108,211,51.2,110,57,72,55,0,0,0,0,167,294,56.8,-5.6,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
30666706119127,S,El Sol Santa Ana Science and Arts Academy,Santa Ana Unified,Orange,Y,,,Long-Term English Learner,17,0,13,12,0,0,0,0,17,42,40.5,19,11,16,15,0,0,0,0,30,61,49.2,-8.7,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
30666960000000,D,,Savanna Elementary,Orange,,,,English Learner,168,20,138,73,1,0,3,0,189,403,46.9,170,20,159,94,0,0,3,0,190,446,42.6,4.3,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
30666960000000,D,,Savanna Elementary,Orange,,,,Long-Term English Learner,,,,,,,,0,,10,,,,,,,,,0,,10,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666966030456,S,Cerritos Elementary,Savanna Elementary,Orange,,,,English Learner,23,3,21,13,0,0,0,0,26,60,43.3,23,4,27,11,0,0,0,0,27,65,41.5,1.8,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
30666966030456,S,Cerritos Elementary,Savanna Elementary,Orange,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666966030464,S,Hansen Elementary,Savanna Elementary,Orange,,,,English Learner,76,4,48,21,1,0,0,0,81,150,54,50,3,64,44,0,0,0,0,53,161,32.9,21.1,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
30666966030464,S,Hansen Elementary,Savanna Elementary,Orange,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,5,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666966030472,S,Holder Elementary,Savanna Elementary,Orange,,,,English Learner,30,3,40,13,0,0,2,0,33,88,37.5,45,3,30,14,0,0,1,0,48,93,51.6,-14.1,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
30666966030472,S,Holder Elementary,Savanna Elementary,Orange,,,,Long-Term English Learner,,,,,,,,0,,2,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
30666966030506,S,Twila Reid Elementary,Savanna Elementary,Orange,,,,English Learner,39,10,29,26,0,0,0,0,49,104,47.1,51,10,39,25,0,0,0,0,61,125,48.8,-1.7,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
30666966030506,S,Twila Reid Elementary,Savanna Elementary,Orange,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
